#-----------------------------------------------------------------------------
# Rin=1430.50, Rout=1599.50
# PHI=8.3872, PHI/2=4.1936
# r0=1430.5000, dr=7.0417
# phi0=-0.0732, dphi=0.0020
# half width=116.97, ymin=1426.67, ymax=1599.50
# Origin = (0, 1513.0850)
#-----------------------------------------------------------------------------
 Row Col    x0    y0    x1    y1    x2    y2    x3    y3
  0  58   63.9628  -84.0157   66.8681  -84.1487   67.1973  -77.1148   64.2777  -76.9811
  0  59   66.8681  -84.1487   69.7732  -84.2876   70.1167  -77.2544   67.1973  -77.1148
  0  60   69.7732  -84.2876   72.6780  -84.4325   73.0357  -77.3999   70.1167  -77.2544
  0  61   72.6780  -84.4325   75.5824  -84.5832   75.9545  -77.5513   73.0357  -77.3999
  0  62   75.5824  -84.5832   78.4866  -84.7398   78.8729  -77.7087   75.9545  -77.5513
  0  63   78.4866  -84.7398   81.3904  -84.9023   81.7910  -77.8721   78.8729  -77.7087
  0  64   81.3904  -84.9023   84.2939  -85.0707   84.7088  -78.0413   81.7910  -77.8721
  0  65   84.2939  -85.0707   87.1970  -85.2451   87.6263  -78.2165   84.7088  -78.0413
  0  66   87.1970  -85.2451   90.0998  -85.4253   90.5433  -78.3976   87.6263  -78.2165
  0  67   90.0998  -85.4253   93.0022  -85.6114   93.4600  -78.5847   90.5433  -78.3976
  0  68   93.0022  -85.6114   95.9042  -85.8035   96.3763  -78.7777   93.4600  -78.5847
  0  69   95.9042  -85.8035   98.8059  -86.0014   99.2922  -78.9766   96.3763  -78.7777
  0  70   98.8059  -86.0014  101.7071  -86.2052  102.2077  -79.1814   99.2922  -78.9766
  0  71  101.7071  -86.2052  104.6079  -86.4150  105.1228  -79.3922  102.2077  -79.1814
  1   0 -105.1228  -79.3922 -102.2077  -79.1814 -102.7084  -72.1576 -105.6378  -72.3693
  1   1 -102.2077  -79.1814  -99.2922  -78.9766  -99.7786  -71.9517 -102.7084  -72.1576
  1   2  -99.2922  -78.9766  -96.3763  -78.7777  -96.8484  -71.7518  -99.7786  -71.9517
  1   3  -96.3763  -78.7777  -93.4600  -78.5847  -93.9178  -71.5579  -96.8484  -71.7518
  1   4  -93.4600  -78.5847  -90.5433  -78.3976  -90.9868  -71.3699  -93.9178  -71.5579
  1   5  -90.5433  -78.3976  -87.6263  -78.2165  -88.0555  -71.1879  -90.9868  -71.3699
  1   6  -87.6263  -78.2165  -84.7088  -78.0413  -85.1238  -71.0119  -88.0555  -71.1879
  1   7  -84.7088  -78.0413  -81.7910  -77.8721  -82.1917  -70.8418  -85.1238  -71.0119
  1   8  -81.7910  -77.8721  -78.8729  -77.7087  -79.2593  -70.6777  -82.1917  -70.8418
  1   9  -78.8729  -77.7087  -75.9545  -77.5513  -76.3265  -70.5195  -79.2593  -70.6777
  1  10  -75.9545  -77.5513  -73.0357  -77.3999  -73.3935  -70.3673  -76.3265  -70.5195
  1  11  -73.0357  -77.3999  -70.1167  -77.2544  -70.4601  -70.2211  -73.3935  -70.3673
  1  12  -70.1167  -77.2544  -67.1973  -77.1148  -67.5265  -70.0808  -70.4601  -70.2211
  1  13  -67.1973  -77.1148  -64.2777  -76.9811  -64.5925  -69.9465  -67.5265  -70.0808
  1  14  -64.2777  -76.9811  -61.3578  -76.8534  -61.6583  -69.8182  -64.5925  -69.9465
  1  15  -61.3578  -76.8534  -58.4376  -76.7316  -58.7239  -69.6958  -61.6583  -69.8182
  1  16  -58.4376  -76.7316  -55.5172  -76.6158  -55.7892  -69.5794  -58.7239  -69.6958
  1  17  -55.5172  -76.6158  -52.5966  -76.5059  -52.8543  -69.4689  -55.7892  -69.5794
  1  18  -52.5966  -76.5059  -49.6758  -76.4019  -49.9191  -69.3645  -52.8543  -69.4689
  1  19  -49.6758  -76.4019  -46.7547  -76.3039  -46.9838  -69.2659  -49.9191  -69.3645
  1  20  -46.7547  -76.3039  -43.8335  -76.2118  -44.0482  -69.1734  -46.9838  -69.2659
  1  21  -43.8335  -76.2118  -40.9121  -76.1257  -41.1125  -69.0868  -44.0482  -69.1734
  1  22  -40.9121  -76.1257  -37.9905  -76.0454  -38.1766  -69.0062  -41.1125  -69.0868
  1  23  -37.9905  -76.0454  -35.0688  -75.9712  -35.2405  -68.9316  -38.1766  -69.0062
  1  24  -35.0688  -75.9712  -32.1469  -75.9028  -32.3043  -68.8629  -35.2405  -68.9316
  1  25  -32.1469  -75.9028  -29.2249  -75.8405  -29.3680  -68.8002  -32.3043  -68.8629
  1  26  -29.2249  -75.8405  -26.3027  -75.7840  -26.4316  -68.7435  -29.3680  -68.8002
  1  27  -26.3027  -75.7840  -23.3805  -75.7335  -23.4950  -68.6928  -26.4316  -68.7435
  1  28  -23.3805  -75.7335  -20.4581  -75.6889  -20.5583  -68.6480  -23.4950  -68.6928
  1  29  -20.4581  -75.6889  -17.5357  -75.6503  -17.6216  -68.6092  -20.5583  -68.6480
  1  30  -17.5357  -75.6503  -14.6132  -75.6176  -14.6848  -68.5763  -17.6216  -68.6092
  1  31  -14.6132  -75.6176  -11.6906  -75.5909  -11.7479  -68.5495  -14.6848  -68.5763
  1  32  -11.6906  -75.5909   -8.7680  -75.5701   -8.8110  -68.5286  -11.7479  -68.5495
  1  33   -8.7680  -75.5701   -5.8454  -75.5552   -5.8740  -68.5136   -8.8110  -68.5286
  1  34   -5.8454  -75.5552   -2.9227  -75.5463   -2.9370  -68.5047   -5.8740  -68.5136
  1  35   -2.9227  -75.5463   -0.0000  -75.5434   -0.0000  -68.5017   -2.9370  -68.5047
  1  36    0.0000  -75.5434    2.9227  -75.5463    2.9370  -68.5047    0.0000  -68.5017
  1  37    2.9227  -75.5463    5.8454  -75.5552    5.8740  -68.5136    2.9370  -68.5047
  1  38    5.8454  -75.5552    8.7680  -75.5701    8.8110  -68.5286    5.8740  -68.5136
  1  39    8.7680  -75.5701   11.6906  -75.5909   11.7479  -68.5495    8.8110  -68.5286
  1  40   11.6906  -75.5909   14.6132  -75.6176   14.6848  -68.5763   11.7479  -68.5495
  1  41   14.6132  -75.6176   17.5357  -75.6503   17.6216  -68.6092   14.6848  -68.5763
  1  42   17.5357  -75.6503   20.4581  -75.6889   20.5583  -68.6480   17.6216  -68.6092
  1  43   20.4581  -75.6889   23.3805  -75.7335   23.4950  -68.6928   20.5583  -68.6480
  1  44   23.3805  -75.7335   26.3027  -75.7840   26.4316  -68.7435   23.4950  -68.6928
  1  45   26.3027  -75.7840   29.2249  -75.8405   29.3680  -68.8002   26.4316  -68.7435
  1  46   29.2249  -75.8405   32.1469  -75.9028   32.3043  -68.8629   29.3680  -68.8002
  1  47   32.1469  -75.9028   35.0688  -75.9712   35.2405  -68.9316   32.3043  -68.8629
  1  48   35.0688  -75.9712   37.9905  -76.0454   38.1766  -69.0062   35.2405  -68.9316
  1  49   37.9905  -76.0454   40.9121  -76.1257   41.1125  -69.0868   38.1766  -69.0062
  1  50   40.9121  -76.1257   43.8335  -76.2118   44.0482  -69.1734   41.1125  -69.0868
  1  51   43.8335  -76.2118   46.7547  -76.3039   46.9838  -69.2659   44.0482  -69.1734
  1  52   46.7547  -76.3039   49.6758  -76.4019   49.9191  -69.3645   46.9838  -69.2659
  1  53   49.6758  -76.4019   52.5966  -76.5059   52.8543  -69.4689   49.9191  -69.3645
  1  54   52.5966  -76.5059   55.5172  -76.6158   55.7892  -69.5794   52.8543  -69.4689
  1  55   55.5172  -76.6158   58.4376  -76.7316   58.7239  -69.6958   55.7892  -69.5794
  1  56   58.4376  -76.7316   61.3578  -76.8534   61.6583  -69.8182   58.7239  -69.6958
  1  57   61.3578  -76.8534   64.2777  -76.9811   64.5925  -69.9465   61.6583  -69.8182
  1  58   64.2777  -76.9811   67.1973  -77.1148   67.5265  -70.0808   64.5925  -69.9465
  1  59   67.1973  -77.1148   70.1167  -77.2544   70.4601  -70.2211   67.5265  -70.0808
  1  60   70.1167  -77.2544   73.0357  -77.3999   73.3935  -70.3673   70.4601  -70.2211
  1  61   73.0357  -77.3999   75.9545  -77.5513   76.3265  -70.5195   73.3935  -70.3673
  1  62   75.9545  -77.5513   78.8729  -77.7087   79.2593  -70.6777   76.3265  -70.5195
  1  63   78.8729  -77.7087   81.7910  -77.8721   82.1917  -70.8418   79.2593  -70.6777
  1  64   81.7910  -77.8721   84.7088  -78.0413   85.1238  -71.0119   82.1917  -70.8418
  1  65   84.7088  -78.0413   87.6263  -78.2165   88.0555  -71.1879   85.1238  -71.0119
  1  66   87.6263  -78.2165   90.5433  -78.3976   90.9868  -71.3699   88.0555  -71.1879
  1  67   90.5433  -78.3976   93.4600  -78.5847   93.9178  -71.5579   90.9868  -71.3699
  1  68   93.4600  -78.5847   96.3763  -78.7777   96.8484  -71.7518   93.9178  -71.5579
  1  69   96.3763  -78.7777   99.2922  -78.9766   99.7786  -71.9517   96.8484  -71.7518
  1  70   99.2922  -78.9766  102.2077  -79.1814  102.7084  -72.1576   99.7786  -71.9517
  1  71  102.2077  -79.1814  105.1228  -79.3922  105.6378  -72.3693  102.7084  -72.1576
