249	307.65	6.82276	334.941
250	355.614	6.77332	382.707
251	261.325	6.94223	289.094
252	276.095	7.05447	304.313
253	262.601	7.15087	291.205
254	252.431	6.97606	280.335
255	227.431	7.02583	255.534
256	252.867	6.80653	280.093
257	219.48	6.87261	246.97
258	281.674	6.92655	309.38
259	232.643	6.93291	260.374
260	368.029	7.07537	396.33
261	230.308	7.0171	258.377
262	243.385	7.00084	271.388
263	298.968	6.89661	326.554
264	201.832	7.15597	230.455
265	251.191	6.8738	278.687
266	232.777	7.26819	261.849
267	232.798	6.92977	260.517
268	170.397	7.0228	198.488
269	299.004	6.94492	326.784
270	266.827	7.1896	295.585
271	205.043	6.95997	232.883
272	304.29	7.1005	332.692
273	229.283	6.9733	257.176
274	191.54	6.89248	219.11
275	236.518	6.90861	264.153
276	259.684	7.15174	288.291
277	297.316	6.88497	324.856
278	233.182	7.08596	261.526
279	257.093	6.95212	284.901
280	210.901	6.95528	238.722
281	241.081	6.7822	268.21
282	257.047	6.96469	284.905
283	277.666	6.88199	305.194
284	293.859	6.9123	321.508
285	216.459	6.92318	244.151
286	317.97	6.89629	345.555
287	237.624	6.8733	265.117
288	235.278	6.86319	262.731
289	391.94	6.58575	418.283
290	344.899	6.92884	372.615
291	254.018	6.80475	281.237
292	301.598	6.91947	329.275
293	258.762	6.83723	286.111
294	275.239	6.85349	302.653
295	250.657	6.68066	277.38
296	283.336	7.06957	311.614
297	264.36	6.92521	292.061
298	305.709	7.04194	333.876
299	293.146	6.92804	320.858
300	253.037	6.85976	280.476
301	237.704	6.6211	264.189
302	314.846	7.11623	343.311
303	270.637	7.05654	298.863
304	249.738	6.91206	277.386
305	310.987	6.9241	338.684
306	272.737	6.90331	300.351
307	223.568	6.73282	250.499
308	273.094	7.0537	301.309
309	279.729	6.81302	306.981
310	248.402	6.9043	276.019
311	286.741	6.88847	314.295
312	266.689	6.7569	293.716
313	262.489	6.88602	290.033
314	307.021	6.91684	334.688
315	306.27	6.93448	334.008
316	298.078	6.94262	325.849
317	280.239	6.89674	307.826
318	241.931	6.8216	269.217
319	337.489	6.84881	364.884
320	187.466	6.92967	215.184
321	338.627	6.97473	366.526
322	299.057	7.08743	327.407
323	258.731	7.08372	287.066
324	272.25	6.71749	299.12
325	291.917	6.78771	319.068
326	229.847	6.75945	256.885
327	254.351	6.78734	281.5
328	302.033	6.90988	329.673
329	308.695	6.92591	336.398
330	273.001	6.76511	300.062
331	277.23	6.74027	304.192
332	239.811	6.79252	266.981
333	360.424	6.64778	387.016
334	298.085	6.87916	325.601
335	238.042	6.728	264.954
336	243.339	6.81188	270.586
337	261.947	6.91405	289.603
338	196.504	6.73289	223.436
339	314.848	6.77237	341.937
340	266.227	6.88607	293.772
341	261.055	6.74941	288.053
342	268.855	6.75485	295.874
343	317.09	6.8176	344.36
344	304.732	6.90018	332.332
345	252.262	6.66443	278.92
346	263.643	6.87705	291.151
347	320.86	6.78675	348.007
348	372.411	7.08289	400.743
349	191.76	6.74884	218.756
350	312.072	6.84171	339.439
351	277.272	6.81519	304.532
352	315.903	6.83243	343.233
353	285.199	6.85387	312.615
354	265.716	7.31661	294.982
355	356.596	7.12326	385.089
356	314.39	7.18396	343.126
357	328.574	7.07776	356.885
358	215.969	7.11404	244.425
359	302.46	7.1854	331.202
360	240.12	6.61747	266.59
361	286.636	6.6579	313.268
362	253.793	6.5536	280.007
363	200.252	6.39887	225.848
364	283.49	6.67639	310.196
365	251.324	6.42867	277.039
366	196.453	6.50548	222.475
367	217.481	6.65168	244.088
368	241.781	6.67993	268.5
369	263.744	6.52039	289.826
370	274.776	6.54258	300.946
371	290.985	6.58029	317.306
372	220.142	6.70471	246.961
373	299.306	6.64247	325.876
374	215.536	6.68491	242.276
375	323.828	6.53761	349.978
376	246.184	6.61555	272.647
377	279.584	6.59939	305.981
378	260.448	6.48351	286.382
379	305.429	6.53451	331.567
380	248.66	6.64327	275.233
381	311.096	6.53095	337.219
382	240.617	6.62683	267.124
383	280.382	6.66911	307.058
384	231.836	6.56592	258.1
385	236.585	6.44956	262.384
386	224.841	6.82452	252.139
387	227.789	6.67382	254.485
388	311.82	6.66221	338.469
389	240.972	6.70527	267.794
390	234.479	6.66464	261.137
391	266.658	6.60124	293.063
392	278.215	6.82541	305.517
393	237.919	6.58144	264.245
394	287.367	6.84102	314.731
395	286.692	6.80812	313.924
396	233.577	6.49854	259.571
397	276.293	6.56703	302.561
398	243.285	6.62817	269.797
399	261.221	6.58018	287.542
400	254.128	6.66521	280.789
401	206.388	6.54693	232.576
402	261.562	6.54942	287.76
403	267.278	6.55979	293.517
404	210.496	6.61897	236.972
405	199.142	6.58178	225.469
406	352.905	6.88534	380.446
407	207.265	6.56956	233.543
408	261.698	6.46905	287.574
409	264.226	6.49631	290.212
410	238.605	6.70368	265.42
411	247.097	6.71537	273.958
412	254.324	6.75219	281.333
413	234.215	6.71168	261.062
414	288.212	6.69908	315.009
415	271.344	6.59894	297.739
416	185.798	6.78664	212.944
417	277.044	6.73328	303.977
418	295.358	6.78929	322.515
419	214.208	6.83119	241.532
420	314.263	6.65082	340.867
421	265.453	6.45912	291.289
422	294.081	6.74351	321.055
423	262.688	6.69959	289.486
424	188.751	6.68702	215.499
425	296.472	6.78316	323.605
426	274.736	6.70295	301.548
427	295.398	6.59185	321.765
428	219.798	6.82223	247.087
429	283.672	6.78532	310.814
430	237.461	6.82207	264.749
431	296.911	6.81447	324.169
432	354.806	3.66941	369.484
433	215.257	3.47277	229.148
434	193.633	3.66971	208.312
435	378.671	3.49059	392.633
436	291.743	3.64966	306.341
437	216.699	3.48147	230.625
438	228.36	3.50196	242.368
439	264.851	3.5649	279.111
440	239.495	3.61987	253.975
441	209.799	3.49938	223.796
442	180.951	3.65644	195.577
443	299.719	3.4737	313.614
444	216.656	3.60068	231.058
445	272.765	3.54338	286.938
446	210.738	3.59539	225.12
447	309.454	3.53417	323.59
448	238.927	3.60203	253.336
449	190.348	3.51934	204.425
450	254.389	3.6504	268.99
451	297.344	3.52449	311.442
452	252.383	3.63851	266.937
453	258.887	3.48181	272.814
454	249.833	3.61756	264.304
455	271.023	3.52948	285.141
456	234.064	3.62679	248.572
457	257.035	3.54404	271.211
458	341.292	3.61383	355.747
459	158.105	3.71253	172.955
460	315.507	3.73206	330.435
461	272.246	3.54734	286.435
462	294.727	3.68968	309.486
463	277.261	3.56634	291.527
464	321.234	3.59749	335.624
465	240.211	3.5751	254.512
466	178.742	3.62264	193.232
467	251.632	3.55246	265.842
468	314.594	3.50003	328.594
469	291.8	3.38341	305.333
470	306.538	3.50905	320.575
471	289.062	3.41244	302.712
472	283.04	3.65003	297.64
473	297.091	3.42839	310.805
474	270.185	3.49479	284.164
475	336.858	3.45544	350.68
476	170.977	3.50244	184.986
477	266.513	3.4659	280.376
478	299.444	3.52452	313.542
479	309.429	3.57335	323.722
480	243.686	3.5673	257.956
481	195.317	3.45922	209.154
482	191.047	3.56911	205.323
483	287.249	3.53116	301.373
484	347.11	3.64464	361.688
485	222.199	3.67721	236.908
486	184.084	3.63872	198.639
487	257.528	3.39662	271.115
488	260.796	3.55028	274.997
489	208.782	3.45145	222.588
490	269.454	3.61088	283.898
491	253.294	3.52742	267.404
492	229.229	3.5006	243.232
493	222.172	3.68416	236.909
494	261.833	3.61029	276.274
495	339.783	3.51265	353.833
496	237.051	3.54216	251.219
497	255.076	3.48542	269.018
498	247.406	3.61907	261.882
499	237.07	3.45649	250.896
500	248.226	3.54218	262.395
501	233.184	3.46692	247.052
502	239.115	3.57588	253.418
503	223.557	3.62956	238.075
504	391.701	7.3713	421.187
505	314.537	7.20296	343.349
506	325.012	7.34527	354.393
507	314.584	7.21795	343.456
508	282.688	7.63196	313.216
509	308.038	7.50496	338.058
510	312.188	7.20704	341.016
511	247.052	6.93295	274.783
512	279.176	7.33892	308.531
513	239.326	6.97085	267.209
514	299.898	7.25927	328.935
515	200.185	6.99118	228.149
516	306.599	7.03106	334.723
517	305.985	6.85684	333.412
518	281.515	7.04073	309.678
519	322.608	6.74342	349.582
520	358.865	6.94718	386.654
521	254.661	6.95771	282.492
522	281.436	7.05591	309.659
523	371.271	6.8256	398.573
524	288.458	2.61806	298.93
525	247.762	6.74646	274.748
526	245.525	6.78932	272.682
527	294.549	6.89106	322.114
528	327.26	2.53155	337.387
529	368.634	6.8201	395.914
530	295.831	6.78116	322.956
531	271.248	7.02999	299.368
532	355.183	6.77627	382.288
533	262.91	6.83383	290.245
534	375.085	6.88978	402.644
535	320.712	6.8539	348.128
536	270.414	6.78279	297.545
537	266.008	6.89277	293.579
538	355.398	6.86588	382.862
539	301.479	6.90654	329.105
540	325.986	2.32988	335.305
541	288.437	7.0449	316.616
542	295.668	6.79978	322.867
543	397.018	7.09287	425.389
544	230.736	2.48233	240.665
545	354.499	6.79293	381.671
546	269.327	6.78224	296.456
547	283.592	6.88419	311.129
548	337.398	2.47503	347.299
549	352.104	7.05916	380.341
550	326.562	6.67146	353.247
551	321.225	6.81324	348.478
552	349.909	2.58908	360.265
553	392.276	6.6874	419.026
554	307.748	7.00811	335.78
555	273.433	7.05739	301.663
556	304.855	2.43721	314.604
557	319.525	6.81786	346.796
558	370.873	6.9939	398.848
559	290.76	7.06781	319.031
560	319.163	2.38661	328.709
561	319.72	6.9641	347.577
562	285.271	6.84972	312.669
563	254.505	6.75053	281.508
564	247.894	2.38221	257.423
565	335.148	6.95953	362.986
566	294.895	7.08346	323.229
567	320.872	7.04484	349.052
568	294.916	6.9817	322.843
569	317.164	6.69129	343.929
570	316.29	6.86827	343.763
571	309.801	6.85812	337.233
572	236.568	6.8554	263.99
573	314.501	6.7829	341.632
574	318.45	6.59381	344.825
575	267.584	6.59282	293.955
576	251.15	6.69721	277.939
577	177.07	6.70596	203.894
578	230.472	6.77811	257.585
579	200.237	6.70084	227.04
580	225.275	6.95163	253.082
581	197.657	6.45346	223.471
582	235.181	6.80454	262.399
583	201.433	6.60332	227.846
584	154.664	6.90238	182.273
585	270.32	6.88665	297.867
586	186.353	6.88611	213.897
587	198.415	6.80726	225.644
588	270.677	6.79616	297.862
589	158.641	6.77182	185.728
590	233.831	7.04523	262.012
591	206.922	6.85022	234.323
592	212.68	7.01247	240.73
593	220.131	6.8542	247.548
594	154.993	6.67873	181.708
595	236.161	6.85406	263.578
596	247.372	7.1197	275.85
597	248.519	6.98765	276.47
598	196.156	6.97665	224.062
599	223.759	6.84024	251.12
600	244.668	6.76672	271.735
601	195.461	6.77738	222.57
602	192.454	6.91557	220.116
603	192.612	6.77697	219.72
604	260.953	7.01959	289.031
605	198.729	6.77717	225.838
606	196.064	6.81882	223.339
607	265.917	6.85708	293.345
608	291.645	7.14619	320.229
609	176.962	6.89403	204.538
610	197.054	7.10596	225.478
611	234.855	6.94539	262.637
612	242.441	6.8809	269.964
613	175.216	6.71622	202.081
614	197.775	6.81901	225.051
615	198.42	6.6743	225.117
616	229.855	6.98353	257.79
617	272.882	6.82775	300.193
618	214.363	6.74665	241.35
619	213.383	6.66106	240.027
620	204.395	6.8337	231.73
621	257.565	6.50146	283.571
622	261.532	6.795	288.712
623	251.099	6.77217	278.188
624	246.735	6.85641	274.16
625	263.199	6.64748	289.789
626	174.429	6.92034	202.11
627	266.441	6.66821	293.114
628	230.442	6.91026	258.083
629	205.507	6.87434	233.005
630	242.247	6.95012	270.047
631	280.341	6.68667	307.087
632	221.168	6.93987	248.927
633	240.155	6.76972	267.234
634	264.592	6.90388	292.207
635	258.817	6.85273	286.228
636	221.916	6.86535	249.377
637	255.362	6.78225	282.491
638	173.797	6.84909	201.193
639	225.992	6.83744	253.342
640	122.21	6.9404	149.972
641	235.709	6.81125	262.954
642	240.218	6.95342	268.032
643	255.482	7.24208	284.45
644	225.195	6.93592	252.938
645	191.083	15.504	253.099
646	182.882	6.95708	210.71
647	181.524	2.2817	190.651
648	323.605	6.6159	350.068
649	347.02	6.34949	372.418
650	201.069	6.6154	227.53
651	325.267	6.32226	350.556
652	294.755	6.44463	320.533
653	263.598	6.1627	288.249
654	268.274	6.42597	293.978
655	241.174	6.40133	266.779
656	159.354	6.56056	185.596
657	222.743	6.4232	248.436
658	181.545	6.4384	207.299
659	248.428	6.35451	273.846
660	185.991	6.51304	212.043
661	268.806	6.31672	294.073
662	287.198	6.59639	313.583
663	286.087	6.37538	311.589
664	286.927	6.57527	313.228
665	258.679	6.48818	284.632
666	255.752	6.57449	282.05
667	275.174	6.33662	300.521
668	205.237	6.56266	231.487
669	289.248	6.50024	315.249
670	247.716	6.50348	273.73
671	223.428	6.52783	249.54
672	364.26	6.4557	390.083
673	280.78	6.49724	306.769
674	186.789	6.64918	213.386
675	240.991	6.62571	267.494
676	260.854	6.67236	287.544
677	265.009	6.51378	291.064
678	235.22	6.54057	261.382
679	187.573	6.71305	214.425
680	138.792	6.74518	165.773
681	240.258	6.64946	266.856
682	232.322	6.54943	258.52
683	188.12	6.50259	214.13
684	245.93	6.45081	271.733
685	197.005	6.60109	223.409
686	257.206	6.64256	283.777
687	256.761	6.59337	283.134
688	255.864	6.49294	281.836
689	231.448	6.36485	256.907
690	272.221	6.49946	298.219
691	312.603	6.75507	339.623
692	271.077	6.65497	297.697
693	288.099	6.52053	314.181
694	239.191	6.71398	266.047
695	286.979	6.53822	313.132
696	280.052	6.62832	306.565
697	260.929	6.42715	286.637
698	306.464	6.81752	333.734
699	272.186	6.62498	298.686
700	247.983	6.5769	274.291
701	279.248	6.68639	305.994
702	245.342	6.6799	272.061
703	295.51	6.50448	321.528
704	267.533	6.80616	294.758
705	180.518	6.70119	207.323
706	280.614	6.55153	306.821
707	232.492	6.66951	259.17
708	187.71	6.59944	214.108
709	234.999	6.72388	261.894
710	232.983	6.62588	259.487
711	264.206	6.79008	291.366
712	282.084	6.58692	308.431
713	278.547	6.69634	305.333
714	270.003	6.49512	295.983
715	213.14	6.5855	239.482
716	222.397	6.82324	249.69
717	243.452	6.66157	270.098
718	236.871	6.73234	263.801
719	259.529	6.77801	286.641
720	266.059	6.95867	293.893
721	250.99	3.62553	265.492
722	303.563	7.06283	331.814
723	246.252	3.61015	260.692
724	261.279	6.89186	288.846
725	203.736	3.62626	218.241
726	213.567	6.85926	241.004
727	207.605	3.60471	222.024
728	224.934	6.96663	252.801
729	279.865	3.63399	294.401
730	281.295	6.85318	308.708
731	294.142	3.5873	308.491
732	306.488	6.95228	334.297
733	266.775	3.62668	281.281
734	253.285	6.97705	281.193
735	237.035	3.57967	251.354
736	303.18	6.88138	330.706
737	160.206	3.57511	174.506
738	232.277	6.9421	260.045
739	282.663	3.5987	297.058
740	174.166	7.01776	202.237
741	294.438	3.54361	308.613
742	241.096	6.88389	268.631
743	222.451	3.66096	237.095
744	237.723	6.77771	264.833
745	231.943	3.61547	246.405
746	230.705	6.92739	258.414
747	214.726	3.608	229.158
748	224.676	6.93314	252.409
749	283.68	3.63341	298.214
750	215.346	6.76856	242.421
751	196.564	3.67483	211.263
752	252.188	6.94787	279.979
753	273.398	3.55859	287.632
754	309.428	6.94245	337.198
755	228.806	3.61275	243.257
756	246.491	6.66088	273.134
757	267.187	3.37206	280.676
758	260.06	6.74924	287.057
759	274.948	3.41426	288.605
760	260.314	6.70127	287.119
761	246.685	3.43891	260.441
762	262.928	6.56414	289.184
763	360.009	3.47207	373.897
764	340.368	6.77221	367.457
765	268.762	3.42696	282.47
766	273.508	6.58437	299.846
767	260.999	3.45111	274.804
768	261.662	6.38887	287.218
769	241.833	3.50993	255.873
770	257.555	6.64657	284.141
771	298.116	3.48659	312.062
772	291.992	6.48565	317.935
773	266.412	3.545	280.592
774	256.373	6.51082	282.417
775	227.038	3.52812	241.15
776	267.895	6.58155	294.221
777	218.887	3.5246	232.985
778	296.878	6.5744	323.175
779	296.964	3.47734	310.873
780	255.541	6.81792	282.813
781	253.65	3.53522	267.791
782	319.727	6.81993	347.006
783	284.229	3.4521	298.038
784	339.095	6.56772	365.366
785	238.266	3.48049	252.188
786	193.507	6.67171	220.194
787	237.967	3.50082	251.971
788	186.885	6.64582	213.468
789	283.846	3.45816	297.678
790	284.196	6.41408	309.852
791	329.297	3.53262	343.427
792	298.843	2.51654	308.909
793	326.12	7.6481	356.713
794	305.415	7.62585	335.919
795	204.365	7.63986	234.924
796	216.305	2.51613	226.37
797	303.014	7.563	333.266
798	319.145	7.1128	347.596
799	235.202	7.27686	264.31
800	277.44	2.52627	287.545
801	262.167	7.08104	290.491
802	299.531	7.0004	327.532
803	282.375	7.0919	310.742
804	337.565	2.51009	347.606
805	292.435	6.8217	319.721
806	307.475	6.71448	334.333
807	252.908	6.76735	279.977
808	239.79	6.53976	265.949
809	219.504	7.0268	247.611
810	274.224	6.87789	301.735
811	248.815	6.9941	276.791
812	318.532	6.77836	345.646
813	222.58	6.84048	249.942
814	309.458	6.77224	336.547
815	281.904	6.77253	308.995
816	263.331	7.04669	291.517
817	223.05	7.10276	251.461
818	251.588	6.87718	279.097
819	308.985	6.96371	336.84
820	227.371	7.11674	255.837
821	321.867	6.79209	349.036
822	201.43	7.25352	230.444
823	327.134	7.02382	355.23
824	213.617	6.98636	241.562
825	255.048	6.88399	282.584
826	241.299	7.04731	269.488
827	276.413	6.8488	303.809
828	224.171	6.99394	252.146
829	269.528	6.93964	297.287
830	204.122	6.98706	232.07
831	207.752	6.9495	235.55
832	271.805	6.84329	299.179
833	286.243	6.84459	313.621
834	167.111	6.81651	194.377
835	268.165	6.74317	295.137
836	293.039	6.7976	320.229
837	288.718	6.91138	316.364
838	288.673	6.70921	315.51
839	220.174	6.78562	247.316
840	259.189	6.72975	286.107
841	303.449	6.79203	330.618
842	258.718	6.75631	285.743
843	257.351	6.83585	284.695
844	245.306	6.57107	271.59
845	216.384	6.68513	243.125
846	280.876	6.89211	308.444
847	321.205	6.9466	348.991
848	340.887	6.94193	368.655
849	246.612	6.93716	274.36
850	296.982	6.65667	323.609
851	241.873	6.71031	268.714
852	255.49	6.87329	282.983
853	298.615	6.953	326.427
854	305.363	7.21321	334.216
855	265.836	6.9979	293.827
856	288.804	6.91954	316.482
857	241.218	6.81621	268.483
858	294.789	6.89146	322.354
859	286.406	6.78479	313.545
860	272.71	7.01738	300.779
861	268.809	6.76361	295.863
862	214.572	6.88668	242.119
863	232.203	6.87286	259.695
864	295.91	6.79509	323.09
865	350.275	6.81721	377.544
866	259.83	6.52274	285.921
867	362.254	6.95892	390.09
868	331.571	6.77142	358.657
869	235.221	6.95612	263.046
870	192.602	6.60883	219.037
871	333.914	6.81934	361.191
872	251.896	6.54876	278.091
873	289.963	7.0051	317.983
874	181.346	6.88366	208.88
875	289.173	6.90123	316.778
876	187.594	6.81936	214.872
877	276.197	6.81932	303.474
878	277.376	6.96458	305.235
879	196.072	6.94167	223.839
880	252.694	7.03025	280.815
881	205.878	7.06855	234.152
882	309.94	6.88422	337.477
883	219.159	6.75325	246.172
884	261.994	7.16184	290.641
885	319.758	6.9991	347.754
886	252.976	7.31955	282.254
887	257.666	7.04526	285.847
888	274.156	6.60508	300.576
889	192.831	6.8612	220.275
890	276.157	7.14136	304.722
891	253.337	7.05949	281.575
892	276.348	7.15443	304.966
893	318.225	7.17356	346.919
894	250.072	6.87898	277.588
895	263.447	6.7981	290.64
896	263.69	7.14068	292.252
897	234.271	7.16786	262.943
898	230.54	7.27419	259.636
899	334.348	7.10013	362.749
900	242.024	6.63005	268.545
901	297.71	6.77772	324.82
902	248.641	6.90742	276.271
903	225.21	6.90967	252.848
904	291.584	7.12945	320.102
905	331.533	7.09055	359.895
906	226.365	6.6717	253.052
907	332.722	6.73849	359.676
908	261.426	6.99221	289.395
909	309.92	6.81948	337.198
910	219.746	7.01045	247.788
911	309.315	6.97939	337.232
912	251.069	6.89002	278.629
913	286.742	7.01333	314.796
914	259.097	7.02217	287.186
915	238.686	6.84446	266.064
916	301.264	7.07279	329.555
917	239.648	6.85655	267.075
918	273.376	6.94511	301.157
919	242.489	7.02718	270.598
920	249.396	7.08131	277.721
921	272.622	7.06724	300.891
922	228.126	7.11595	256.59
923	234.178	6.98305	262.11
924	274.629	6.95086	302.433
925	233.215	7.04642	261.401
926	242.013	7.12337	270.507
927	275.227	7.11002	303.667
928	273.855	6.99278	301.826
929	268.085	7.17604	296.789
930	216.193	7.30843	245.427
931	245.13	7.39755	274.72
932	291.87	7.24704	320.858
933	286.441	7.39407	316.017
